id,name,count
75368,UZLÍKOVÁ,29
75369,UZLOVÁ,241
75370,UŽDIL,67
75371,UŽDILOVÁ,53
75372,ÚBL,46
75373,ÚBLOVÁ,43
75374,ÚJEZDSKÁ,35
75375,ÚJEZDSKÝ,44
75376,ÚLEHLA,359
75377,ÚLEHLOVÁ,350
75378,ÚLOVCOVÁ,69
75379,ÚLOVEC,66
75380,ÚRADNÍČEK,23
75381,ÚRADNÍČKOVÁ,29
75382,ÚRADNÍK,39
75383,ÚRADNÍKOVÁ,50
75384,ÚRUBEK,10
75385,ÚRUBKOVÁ,12
75386,ÚŘEDNÍČEK,46
75387,ÚŘEDNÍČKOVÁ,49
75388,ÚŠELA,31
75389,ÚŠELOVÁ,28
75390,ÚTERSKÁ,12
75391,ÚTRATA,47
75392,ÚTRATOVÁ,52
75393,ÜBERALL,22
75394,ÜBERALLOVÁ,16
75395,ÜBERHUBEROVÁ,11
75396,ÜBERLACKEROVÁ,16
75397,VABROUŠEK,39
75398,VABROUŠKOVÁ,34
75399,VACA,108
75400,VACARDA,33
75401,VACARDOVÁ,41
75402,VACATA,80
75403,VACATOVÁ,74
75404,VACÁTKO,88
75405,VACÁTKOVÁ,83
75406,VACCA,13
75407,VACCOVÁ,13
75408,VACEK,4753
75409,VACEK-VESELÝ,14
75410,VACENOVSKÁ,120
75411,VACENOVSKÝ,111
75412,VACIKAR,43
75413,VACIKAROVÁ,29
75414,VACINA,18
75415,VACINOVÁ,27
75416,VACÍK,495
75417,VACÍKOVÁ,480
75418,VACÍN,60
75419,VACÍNEK,37
75420,VACÍNKOVÁ,34
75421,VACÍNOVÁ,56
75422,VACÍŘ,42
75423,VACÍŘOVÁ,45
75424,VACKA,35
75425,VACKE,21
75426,VACKO,17
75427,VACKOVÁ,4993
75428,VACKOVÁ-VESELÁ,17
75429,VACL,69
75430,VACLACH,36
75431,VACLACHOVÁ,40
75432,VACLAVÍKOVÁ,10
75433,VACLÍK,55
75434,VACLÍKOVÁ,64
75435,VACLOVÁ,74
75436,VACOVÁ,132
75437,VACOVSKÁ,147
75438,VACOVSKÝ,143
75439,VACULA,719
75440,VACULČÍK,91
75441,VACULČÍKOVÁ,85
75442,VACULÍK,1750
75443,VACULÍKOVÁ,1744
75444,VACULÍN,170
75445,VACULÍNOVÁ,149
75446,VACULKA,113
75447,VACULKOVÁ,108
75448,VACULOVÁ,748
75449,VACULOVIČ,78
75450,VACULOVIČOVÁ,69
75451,VACURA,34
75452,VACUROVÁ,40
75453,VACUŠKA,37
75454,VACUŠKOVÁ,30
75455,VAČKÁŘ,188
75456,VAČKÁŘOVÁ,178
75457,VAČKOVÁ,12
75458,VAČLENA,41
75459,VAČLENOVÁ,32
75460,VADAS,22
75461,VADASOVÁ,34
75462,VADEL,16
75463,VADELOVÁ,13
75464,VADINA,10
75465,VADINSKÁ,42
75466,VADINSKÝ,40
75467,VADKERTI,10
75468,VADLEJCH,112
75469,VADLEJCHOVÁ,92
75470,VADOVIČ,19
75471,VADOVIČOVÁ,19
75472,VADROŇ,10
75473,VADROŇOVÁ,12
75474,VAĎURA,208
75475,VAĎUROVÁ,240
75476,VAFEK,83
75477,VAFKOVÁ,93
75478,VAGAČ,10
75479,VAGAČOVÁ,12
75480,VAGAI,12
75481,VAGAIOVÁ,19
75482,VAGALOVÁ,11
75483,VAGASKÝ,10
75484,VAGAŠIOVÁ,10
75485,VAGEL,11
75486,VAGENKNECHT,128
75487,VAGENKNECHTOVÁ,125
75488,VAGNER,227
75489,VAGNEROVÁ,227
75490,VAGO,21
75491,VAGOUN,11
75492,VAGOVÁ,18
75493,VAGOVIČ,12
75494,VAGRČKA,13
75495,VAGRČKOVÁ,13
75496,VAGUNDA,17
75497,VAGUNDOVÁ,13
75498,VAGUNDOVÁ-DRGÁČOVÁ,10
75499,VAHALA,150
75500,VAHALÍK,114
75501,VAHALÍKOVÁ,129
75502,VAHALOVÁ,157
75503,VACH,566
75504,VACHALA,65
75505,VACHALCOVÁ,36
75506,VACHALEC,29
75507,VACHALÍK,28
75508,VACHALÍKOVÁ,29
75509,VACHALOVÁ,84
75510,VACHALOVSKÁ,16
75511,VACHALOVSKÝ,13
75512,VACHATA,60
75513,VACHATOVÁ,63
75514,VACHÁLKOVÁ,11
75515,VACHEK,197
75516,VACHEL,47
75517,VACHELOVÁ,47
75518,VACHKOVÁ,219
75519,VACHL,18
75520,VACHLOVÁ,32
75521,VACHNÍK,27
75522,VACHNÍKOVÁ,19
75523,VACHO,43
75524,VACHOUŠEK,100
75525,VACHOUŠKOVÁ,76
75526,VACHOUT,25
75527,VACHOUTOVÁ,22
75528,VACHOVÁ,604
75529,VACHOVCOVÁ,101
75530,VACHOVEC,85
75531,VACHTA,160
75532,VACHTARČÍK,30
75533,VACHTARČÍKOVÁ,30
75534,VACHTL,92
75535,VACHTLOVÁ,93
75536,VACHTOVÁ,169
75537,VACHUDA,75
75538,VACHUDOVÁ,67
75539,VACHULE,26
75540,VACHULKA,103
75541,VACHULKOVÁ,106
75542,VACHULOVÁ,35
75543,VACHUN,28
75544,VACHUNOVÁ,30
75545,VACHUŠKA,45
75546,VACHUŠKOVÁ,48
75547,VACHUTA,31
75548,VACHUTKA,138
75549,VACHUTKOVÁ,133
75550,VACHUTOVÁ,31
75551,VACHŮN,11
75552,VACHŮNOVÁ,12
75553,VACHŮT,16
75554,VACHŮTOVÁ,20
75555,VAIBAR,15
75556,VAIBAROVÁ,11
75557,VAIC,120
75558,VAICENBACHER,20
75559,VAICENBACHEROVÁ,16
75560,VAICKORN,13
75561,VAICKORNOVÁ,11
75562,VAICOVÁ,117
75563,VAIDA,23
75564,VAIDIŠ,55
75565,VAIDIŠOVÁ,52
75566,VAIDL,10
75567,VAIDOVÁ,27
75568,VAIGELT,13
75569,VAIGL,98
75570,VAIGLOVÁ,95
75571,VAINAR,37
75572,VAINAROVÁ,37
75573,VAINDL,36
75574,VAINDLOVÁ,23
75575,VAINER,71
75576,VAINEROVÁ,61
75577,VAINERT,14
75578,VAINERTOVÁ,12
75579,VAINGÁT,11
75580,VAINGÁTOVÁ,10
75581,VAINOVÁ,10
75582,VAIS,262
75583,VAISAR,33
75584,VAISAROVÁ,45
75585,VAISHAITL,11
75586,VAISHAITLOVÁ,10
75587,VAISHAR,11
75588,VAISHAROVÁ,10
75589,VAISOCHER,11
75590,VAISOVÁ,254
75591,VAISTAUER,11
75592,VAISTAUEROVÁ,14
75593,VAIT,65
75594,VAITOVÁ,55
75595,VAIZ,17
75596,VAIZOVÁ,20
75597,VAJA,33
75598,VAJAY,17
75599,VAJBAR,107
75600,VAJBAROVÁ,120
75601,VAJC,111
75602,VAJCOVÁ,99
75603,VAJČNER,156
75604,VAJČNEROVÁ,156
75605,VAJDA,483
75606,VAJDÁK,48
75607,VAJDÁKOVÁ,61
75608,VAJDEČKA,20
75609,VAJDEČKOVÁ,16
75610,VAJDIŠ,11
75611,VAJDIŠOVÁ,12
75612,VAJDÍK,202
75613,VAJDÍKOVÁ,225
75614,VAJDJAK,11
75615,VAJDL,31
75616,VAJDLOVÁ,34
75617,VAJDOVÁ,482
75618,VAJĎÁK,88
75619,VAJĎÁKOVÁ,97
75620,VAJGANTOVÁ,10
75621,VAJGARA,16
75622,VAJGAROVÁ,10
75623,VAJGERT,14
75624,VAJGERTOVÁ,14
75625,VAJGL,178
75626,VAJGLOVÁ,167
75627,VAJGRT,15
75628,VAJGRTOVÁ,10
75629,VAJCHROVÁ,12
75630,VAJÍK,27
75631,VAJÍKOVÁ,26
75632,VAJNAR,79
75633,VAJNAROVÁ,71
75634,VAJNER,150
75635,VAJNEROVÁ,177
75636,VAJNLICH,14
75637,VAJNLICHOVÁ,16
75638,VAJNRAJCH,11
75639,VAJNRAJCHOVÁ,12
75640,VAJO,37
75641,VAJOVÁ,73
75642,VAJRAUCH,45
75643,VAJRAUCHOVÁ,54
75644,VAJRYCH,22
75645,VAJRYCHOVÁ,30
75646,VAJS,114
75647,VAJSAR,108
75648,VAJSAROVÁ,117
75649,VAJSEJTL,59
75650,VAJSEJTLOVÁ,57
75651,VAJSHAJTL,25
75652,VAJSHAJTLOVÁ,21
75653,VAJSKEBR,23
75654,VAJSKEBROVÁ,21
75655,VAJSKÉBR,12
75656,VAJSKÉBROVÁ,12
75657,VAJSOCHR,19
75658,VAJSOCHROVÁ,27
75659,VAJSOVÁ,137
75660,VAJTER,13
75661,VAJTR,16
75662,VAJTROVÁ,28
75663,VAJZOVÁ,11
75664,VAK,37
75665,VAKERMAN,12
75666,VAKERMANOVÁ,13
75667,VAKEŠ,35
75668,VAKEŠOVÁ,39
75669,VAKOČ,17
75670,VAKOČOVÁ,16
75671,VAKOVÁ,48
75672,VAKRČKOVÁ,10
75673,VAKULA,26
75674,VAKULOVÁ,23
75675,VALA,1720
75676,VALACH,680
75677,VALACHOVÁ,694
75678,VALACHOVIČ,116
75679,VALACHOVIČOVÁ,137
75680,VALACHY,13
75681,VALANCOVÁ,12
75682,VALANEC,10
75683,VALAS,74
75684,VALASOVÁ,78
75685,VALAŠEK,12
75686,VALAŠÍK,22
75687,VALAŠÍKOVÁ,34
75688,VALÁŠEK,1724
75689,VALÁŠKOVÁ,1757
75690,VALC,28
75691,VALCOVÁ,27
75692,VALČÁK,33
75693,VALČÁKOVÁ,31
75694,VALČÍK,327
75695,VALČÍKOVÁ,325
75696,VALČUHA,57
75697,VALČUHOVÁ,60
75698,VALD,65
75699,VALDA,174
75700,VALDAUF,27
75701,VALDAUFOVÁ,25
75702,VALDER,46
75703,VALDEROVÁ,26
75704,VALDES,10
75705,VALDHANS,94
75706,VALDHANSOVÁ,79
75707,VALDMAN,203
75708,VALDMANN,30
75709,VALDMANNOVÁ,26
75710,VALDMANOVÁ,229
75711,VALDOVÁ,241
75712,VALDROVÁ,15
75713,VALECKÁ,38
75714,VALECKÝ,34
75715,VALEČEK,140
75716,VALEČKA,160
75717,VALEČKO,71
75718,VALEČKOVÁ,375
75719,VALEHRACH,134
75720,VALEHRACHOVÁ,144
75721,VALEK,125
75722,VALEKOVÁ,15
75723,VALENA,146
75724,VALENČÍK,46
75725,VALENČÍKOVÁ,40
75726,VALENDA,26
75727,VALENDOVÁ,29
75728,VALENOVÁ,143
75729,VALENT,151
75730,VALENTA,5703
75731,VALENTEJE,11
75732,VALENTIN,72
75733,VALENTINI,18
75734,VALENTINOVÁ,78
75735,VALENTÍK,102
75736,VALENTÍKOVÁ,107
75737,VALENTÍNY,26
75738,VALENTOVÁ,6065
75739,VALENTOVIČ,21
75740,VALENTOVIČOVÁ,20
75741,VALENZ,16
75742,VALENZOVÁ,15
75743,VALER,59
75744,VALERIAN,15
75745,VALERIANOVÁ,16
75746,VALERIÁN,148
75747,VALERIÁNOVÁ,143
75748,VALEROVÁ,67
75749,VALESKÁ,12
75750,VALESKÝ,11
75751,VALEŠ,1455
75752,VALEŠKA,59
75753,VALEŠKOVÁ,71
75754,VALEŠOVÁ,1460
75755,VALHA,64
75756,VALHODOVÁ,10
75757,VALHOVÁ,58
75758,VALCHA,30
75759,VALCHAŘ,79
75760,VALCHAŘOVÁ,85
75761,VALCHÁŘ,261
75762,VALCHÁŘOVÁ,253
75763,VALCHOVÁ,46
75764,VALIAN,20
75765,VALIANOVÁ,15
75766,VALIAŠEK,12
75767,VALIAŠKOVÁ,12
75768,VALIÁN,18
75769,VALIÁNOVÁ,18
75770,VALICA,38
75771,VALICOVÁ,47
75772,VALIČ,31
75773,VALIČEK,89
75774,VALIČKOVÁ,74
75775,VALIČOVÁ,27
75776,VALIGA,15
75777,VALIGOVÁ,12
75778,VALIGURA,170
75779,VALIGUROVÁ,171
75780,VALIGURSKÁ,28
75781,VALIGURSKÝ,20
75782,VALIHRACH,96
75783,VALIHRACHOVÁ,98
75784,VALINA,54
75785,VALINOVÁ,65
75786,VALISKA,17
75787,VALISKOVÁ,12
75788,VALIŠ,548
75789,VALIŠKA,38
75790,VALIŠKOVÁ,29
75791,VALIŠOVÁ,616
75792,VALÍČEK,658
75793,VALÍČKOVÁ,633
75794,VALÍK,378
75795,VALÍKOVÁ,372
75796,VALÍN,32
75797,VALÍNOVÁ,37
75798,VALÍŠEK,10
75799,VALJENT,50
75800,VALJENTOVÁ,49
75801,VALKO,193
75802,VALKONY,14
75803,VALKOUN,118
75804,VALKOUNOVÁ,109
75805,VALKOVÁ,321
75806,VALKOVIČ,93
75807,VALKOVIČOVÁ,87
75808,VALKÓ,14
75809,VALL,11
75810,VALLA,152
75811,VALLO,38
75812,VALLOVÁ,199
75813,VALM,22
75814,VALMOVÁ,21
75815,VALNÁ,174
75816,VALNÍČEK,65
75817,VALNÍČKOVÁ,86
75818,VALNOHA,119
75819,VALNOHOVÁ,122
75820,VALNÝ,159
75821,VALO,111
75822,VALOCKÁ,22
75823,VALOCKÝ,22
75824,VALOŠEK,196
75825,VALOŠKOVÁ,201
75826,VALOUCH,471
75827,VALOUCHOVÁ,466
75828,VALOUŠEK,304
75829,VALOUŠKOVÁ,344
75830,VALOVÁ,1925
75831,VALOVIČ,75
75832,VALOVIČOVÁ,87
75833,VALOVÝ,102
75834,VALS,32
75835,VALSA,89
75836,VALSKÁ,42
75837,VALSKÝ,37
75838,VALSOVÁ,124
75839,VALŠÍK,10
75840,VALŠTÝN,15
75841,VALŠTÝNOVÁ,14
75842,VALŠUBOVÁ,12
75843,VALTA,300
75844,VALTER,365
75845,VALTERA,109
75846,VALTEROVÁ,442
75847,VALTOŠ,13
75848,VALTOŠOVÁ,17
75849,VALTOVÁ,306
75850,VALTR,413
75851,VALTROVÁ,432
75852,VALTÝŘ,10
75853,VALTÝŘOVÁ,12
75854,VALUCH,93
75855,VALUCHOVÁ,104
75856,VALUŠ,96
75857,VALUŠEK,67
75858,VALUŠIAK,12
75859,VALUŠKOVÁ,66
75860,VALUŠOVÁ,99
75861,VALÚCH,19
75862,VALÚCHOVÁ,25
75863,VALŮCHOVÁ,10
75864,VALŮŠEK,50
75865,VALŮŠKOVÁ,55
75866,VALVODA,77
75867,VALVODOVÁ,98
75868,VAĹKOVÁ,11
75869,VAĽKO,21
75870,VAĽKOVÁ,17
75871,VAMBERA,114
75872,VAMBEROVÁ,121
75873,VAMBERSKÁ,119
75874,VAMBERSKÝ,125
75875,VAMPOL,13
75876,VAMPOLA,71
75877,VAMPOLOVÁ,90
75878,VANA,13
75879,VANAT,10
75880,VANC,127
75881,VANCA,10
75882,VANCL,244
75883,VANCLOVÁ,227
75884,VANCOVÁ,124
75885,VANČA,85
75886,VANČAT,19
75887,VANČATA,110
75888,VANČATOVÁ,133
75889,VANČÁK,57
75890,VANČÁKOVÁ,43
75891,VANČÁT,39
75892,VANČÁTOVÁ,29
75893,VANČÍK,97
75894,VANČÍKOVÁ,73
75895,VANČO,139
75896,VANČOVÁ,229
75897,VANČURA,1249
75898,VANČUROVÁ,1321
75899,VANČUŘÍK,26
75900,VANČUŘÍKOVÁ,25
75901,VANDA,128
75902,VANDAS,206
75903,VANDASOVÁ,205
75904,VANDÁK,12
75905,VANDÁKOVÁ,12
75906,VANDERKA,45
75907,VANDERKOVÁ,53
75908,VANDEROVÁ,12
75909,VANDĚLÍK,41
75910,VANDĚLÍKOVÁ,48
75911,VANDÍK,13
75912,VANDÍKOVÁ,13
75913,VANDÍREK,32
75914,VANDÍRKOVÁ,37
75915,VANDLÍČEK,28
75916,VANDLÍČKOVÁ,28
75917,VANDLÍK,18
75918,VANDLÍKOVÁ,23
75919,VANDOVÁ,147
75920,VANDRA,10
75921,VANDROLOVÁ,11
75922,VANDROVÁ,13
75923,VANDROVCOVÁ,142
75924,VANDROVEC,135
75925,VANDUCH,60
75926,VANDUCHOVÁ,52
75927,VANĎURKA,27
75928,VANĎURKOVÁ,31
75929,VANEČKO,18
75930,VANEČKOVÁ,23
75931,VANEK,58
75932,VANEKOVÁ,16
75933,VANER,69
75934,VANEROVÁ,57
75935,VANEŠ,22
75936,VANEŠOVÁ,22
75937,VANĚČEK,1491
75938,VANĚČKA,35
75939,VANĚČKOVÁ,1660
75940,VANĚK,7612
75941,VANĚRA,15
75942,VANĚREK,46
75943,VANĚRKA,99
75944,VANĚRKOVÁ,143
75945,VANĚROVÁ,10
75946,VANGOR,12
75947,VANGOROVÁ,10
75948,VANICKÁ,220
75949,VANICKÝ,214
75950,VANIČEK,14
75951,VANIČKOVÁ,15
75952,VANIN,13
75953,VANINI,18
75954,VANINOVÁ,14
75955,VANIŠ,415
75956,VANIŠOVÁ,450
75957,VANÍČEK,2050
75958,VANÍČKOVÁ,2151
75959,VANÍK,343
75960,VANÍKOVÁ,352
75961,VANK,33
75962,VANKA,38
75963,VANKÁT,14
75964,VANKÁTOVÁ,15
75965,VANKE,34
75966,VANKO,74
75967,VANKOVÁ,177
75968,VANKÓ,10
75969,VANOUŠEK,10
75970,VANOVÁ,15
75971,VANS,13
75972,VANSA,49
75973,VANSKÁ,14
75974,VANSOVÁ,60
75975,VANŠURA,10
75976,VANTA,30
75977,VANTOVÁ,22
75978,VANTRUBOVÁ,10
75979,VANTUCH,146
75980,VANTUCHOVÁ,134
75981,VANTURA,20
75982,VANTUROVÁ,19
75983,VANYA,29
75984,VANYOVÁ,32
75985,VANÝSEK,20
75986,VANÝSKOVÁ,24
75987,VANŽURA,181
75988,VANŽUROVÁ,187
75989,VAŇ,14
75990,VAŇAČ,24
75991,VAŇAČOVÁ,28
75992,VAŇAS,31
75993,VAŇASOVÁ,25
75994,VAŇATA,90
75995,VAŇATKA,55
75996,VAŇATKOVÁ,44
75997,VAŇATOVÁ,99
75998,VAŇÁČ,122
75999,VAŇÁČEK,65
76000,VAŇÁČKOVÁ,73
76001,VAŇÁČOVÁ,129
76002,VAŇÁK,158
76003,VAŇÁKOVÁ,140
76004,VAŇÁSEK,223
76005,VAŇÁSKOVÁ,248
76006,VAŇÁT,13
76007,VAŇÁTKO,168
76008,VAŇÁTKOVÁ,191
76009,VAŇHA,181
76010,VAŇHAL,15
76011,VAŇHALOVÁ,12
76012,VAŇHARA,207
76013,VAŇHAROVÁ,220
76014,VAŇHÁT,14
76015,VAŇHÁTOVÁ,13
76016,VAŇHOVÁ,170
76017,VAŇKA,23
76018,VAŇKÁT,272
76019,VAŇKÁTOVÁ,283
76020,VAŇKO,34
76021,VAŇKOVÁ,7934
76022,VAŇKOVSKÁ,14
76023,VAŇKOVSKÝ,11
76024,VAŇO,167
76025,VAŇOUČEK,87
76026,VAŇOUČKOVÁ,89
76027,VAŇOUREK,141
76028,VAŇOURKOVÁ,143
76029,VAŇOUS,380
76030,VAŇOUSEK,107
76031,VAŇOUSKOVÁ,94
76032,VAŇOUSOVÁ,398
76033,VAŇOUŠEK,10
76034,VAŇOVÁ,158
76035,VAŇURA,210
76036,VAŇUROVÁ,237
76037,VAŇUŠ,14
76038,VAŇUŠOVÁ,11
76039,VARAČKA,19
76040,VARAČKOVÁ,26
76041,VARADI,73
76042,VARADIOVÁ,55
76043,VARADÍNEK,26
76044,VARADÍNKOVÁ,37
76045,VARADOVÁ,13
76046,VARADY,33
76047,VARADYOVÁ,30
76048,VARADZINOVÁ,10
76049,VARAĎA,92
76050,VARAĎOVÁ,77
76051,VARAJA,22
76052,VARAJOVÁ,17
76053,VARAUS,14
76054,VARAUSOVÁ,20
76055,VARBANOV,11
76056,VARCABA,16
76057,VARCABOVÁ,19
76058,VARCL,11
76059,VARCLOVÁ,14
76060,VARCOP,10
76061,VARCOPOVÁ,16
76062,VARDAN,21
76063,VARDANOVÁ,36
76064,VARDŽÁK,20
76065,VARDŽÁKOVÁ,23
76066,VAREČKA,17
76067,VAREČKOVÁ,13
76068,VARECHA,59
76069,VARECHOVÁ,73
76070,VARGA,1378
76071,VARGAS,10
76072,VARGOVÁ,1367
76073,VARGOVČÍKOVÁ,12
76074,VARHA,14
76075,VARHAN,20
76076,VARHANÍČEK,17
76077,VARHANÍČKOVÁ,16
76078,VARHANÍK,137
76079,VARHANÍKOVÁ,147
76080,VARHANOVÁ,22
76081,VARHÁNEK,15
76082,VARHÁNKOVÁ,14
76083,VARHOL,19
76084,VARHOLÍKOVÁ,15
76085,VARHOLOVÁ,18
76086,VARHULÍK,24
76087,VARHULÍKOVÁ,26
76088,VARCHOLA,16
76089,VARCHOLÁK,10
76090,VARCHOLÁKOVÁ,11
76091,VARCHOLOVÁ,35
76092,VARINSKÁ,13
76093,VARINSKÝ,13
76094,VARKOČEK,55
76095,VARKOČKOVÁ,46
76096,VARKONDA,10
76097,VARMUS,46
76098,VARMUSOVÁ,51
76099,VARMUŽA,377
76100,VARMUŽKA,23
76101,VARMUŽKOVÁ,30
76102,VARMUŽOVÁ,366
76103,VARNER,16
76104,VARNEROVÁ,17
76105,VARNUŠKA,21
76106,VARNUŠKOVÁ,23
76107,VARODI,10
76108,VAROUS,24
76109,VAROUSOVÁ,27
76110,VARSAMISOVÁ,10
76111,VARSÁNYI,10
76112,VARSÁNYIOVÁ,11
76113,VARŠÁNYI,15
76114,VARŠO,11
76115,VARŠOVÁ,13
76116,VARTA,54
76117,VARTECKÁ,18
76118,VARTECKÝ,20
76119,VARTOVÁ,59
76120,VARTÝŘ,14
76121,VARTÝŘOVÁ,16
76122,VARVAŘOVSKÁ,86
76123,VARVAŘOVSKÝ,93
76124,VARVAŽOVSKÁ,18
76125,VARVAŽOVSKÝ,13
76126,VARYŠ,132
76127,VARYŠOVÁ,155
76128,VAŘACHA,12
76129,VAŘACHOVÁ,14
76130,VAŘÁK,215
76131,VAŘÁKOVÁ,227
76132,VAŘBUCHTA,23
76133,VAŘBUCHTOVÁ,28
76134,VAŘEČKA,116
76135,VAŘEČKOVÁ,118
76136,VAŘECHA,149
76137,VAŘECHOVÁ,149
76138,VAŘEJČKA,43
76139,VAŘEJČKO,27
76140,VAŘEJČKOVÁ,77
76141,VAŘEJKA,100
76142,VAŘEJKOVÁ,117
76143,VAŘEKA,515
76144,VAŘEKOVÁ,549
76145,VAŘENKA,22
76146,VAŘENKOVÁ,13
76147,VAŘIL,63
76148,VAŘILOVÁ,70
76149,VAŘÍLEK,70
76150,VAŘÍLKOVÁ,73
76151,VAS,17
76152,VASI,12
76153,VASICKÁ,22
76154,VASICKÝ,13
76155,VASIĆ,19
76156,VASIĆOVÁ,12
76157,VASIL,47
76158,VASILENKO,24
76159,VASILENKOVÁ,23
76160,VASILEV,51
76161,VASILEVA,13
76162,VASILEVOVÁ,39
76163,VASILIADIS,25
76164,VASILIAK,10
76165,VASILIAKOVÁ,13
76166,VASILIŠIN,10
76167,VASILJEV,26
76168,VASILJEVA,10
76169,VASILJEVOVÁ,11
76170,VASILKO,17
76171,VASILKOVÁ,14
76172,VASILOPULOS,10
76173,VASILOVÁ,57
76174,VASIĽ,11
76175,VASIĽOVÁ,11
76176,VASIOVÁ,10
76177,VASKA,35
76178,VASKO,72
76179,VASKOVÁ,85
76180,VASMANSKÁ,11
76181,VASMANSKÝ,11
76182,VASMERA,10
76183,VASOVÁ,15
76184,VASQUEZ,12
76185,VASS,57
76186,VASSERBAUER,15
76187,VASSERBAUEROVÁ,12
76188,VASSOVÁ,50
76189,VASTAG,13
76190,VASTAGOVÁ,11
76191,VASTL,71
76192,VASTLOVÁ,68
76193,VASZILKIEVIČ,13
76194,VASZILY,13
76195,VAŠ,31
76196,VAŠATA,235
76197,VAŠATOVÁ,278
76198,VAŠÁK,740
76199,VAŠÁKOVÁ,767
76200,VAŠÁT,77
76201,VAŠÁTKO,268
76202,VAŠÁTKOVÁ,264
76203,VAŠÁTOVÁ,84
76204,VAŠČÁK,24
76205,VAŠČÁKOVÁ,21
76206,VAŠČÍKOVÁ,11
76207,VAŠEK,2183
76208,VAŠEKOVÁ,10
76209,VAŠENDA,130
76210,VAŠENDOVÁ,137
76211,VAŠENKA,42
76212,VAŠENKOVÁ,45
76213,VAŠICA,199
76214,VAŠICOVÁ,212
76215,VAŠIČKA,89
76216,VAŠIČKOVÁ,86
76217,VAŠINA,590
76218,VAŠINKA,62
76219,VAŠINKOVÁ,73
76220,VAŠINOVÁ,587
76221,VAŠÍČEK,2713
76222,VAŠÍČKOVÁ,2876
76223,VAŠÍK,182
76224,VAŠÍKOVÁ,202
76225,VAŠÍN,32
76226,VAŠÍNEK,20
76227,VAŠÍNKOVÁ,17
76228,VAŠÍNOVÁ,42
76229,VAŠÍROVSKÁ,10
76230,VAŠÍROVSKÝ,12
76231,VAŠÍŘ,41
76232,VAŠÍŘOVÁ,53
76233,VAŠKEBA,14
76234,VAŠKEBOVÁ,14
76235,VAŠKO,574
76236,VAŠKOR,15
76237,VAŠKOROVÁ,13
76238,VAŠKOVÁ,2792
76239,VAŠKOVIC,15
76240,VAŠKOVICOVÁ,16
76241,VAŠKOVIČ,61
76242,VAŠKOVIČOVÁ,63
76243,VAŠKOVSKÁ,16
76244,VAŠKOVSKÝ,18
76245,VAŠKOVÝCH,152
76246,VAŠKUJOVÁ,10
76247,VAŠKŮ,363
76248,VAŠKŮJ,42
76249,VAŠKŮJOVÁ,43
76250,VAŠMUCIUS,37
76251,VAŠMUCIUSOVÁ,32
76252,VAŠNOVSKÁ,30
76253,VAŠNOVSKÝ,29
76254,VAŠO,12
76255,VAŠOUREK,27
76256,VAŠOURKOVÁ,28
76257,VAŠOVÁ,60
76258,VAŠŠ,20
76259,VAŠŠOVÁ,10
76260,VAŠTA,60
76261,VAŠTAG,23
76262,VAŠTAGOVÁ,19
76263,VAŠTÍK,67
76264,VAŠTÍKOVÁ,60
76265,VAŠTOVÁ,59
76266,VAŠTYL,17
76267,VAŠTYLOVÁ,11
76268,VAŠŤÁK,45
76269,VAŠŤÁKOVÁ,46
76270,VAŠULÍN,86
76271,VAŠULÍNOVÁ,80
76272,VAŠULKA,93
76273,VAŠULKOVÁ,82
76274,VAŠURA,10
76275,VAŠUROVÁ,12
76276,VAŠUT,515
76277,VAŠUTOVÁ,554
76278,VATAHA,23
76279,VATAHOVÁ,22
76280,VATALOVÁ,11
76281,VATECHA,18
76282,VATECHOVÁ,14
76283,VATER,12
76284,VATKA,11
76285,VATKOVÁ,11
76286,VATRAL,16
76287,VATRALOVÁ,14
76288,VATRT,21
76289,VATRTOVÁ,13
76290,VATTER,25
76291,VATTEROVÁ,21
76292,VAVÁČKOVÁ,13
76293,VAVÁK,67
76294,VAVÁKOVÁ,63
76295,VAVERA,173
76296,VAVERČÁK,13
76297,VAVERKA,701
76298,VAVERKOVÁ,673
76299,VAVEROVÁ,183
76300,VAVÍRKA,12
76301,VAVÍRKOVÁ,10
76302,VAVRA,16
76303,VAVRAČ,33
76304,VAVRAČOVÁ,34
76305,VAVRČÍK,14
76306,VAVRČÍKOVÁ,17
76307,VAVRDA,78
76308,VAVRDOVÁ,93
76309,VAVREČANOVÁ,18
76310,VAVREČKA,543
76311,VAVREČKOVÁ,569
76312,VAVREINOVÁ,15
76313,VAVREJNOVÁ,10
76314,VAVREK,206
76315,VAVREKOVÁ,182
76316,VAVRICA,20
76317,VAVRICOVÁ,21
76318,VAVRIK,20
76319,VAVRIKOVÁ,17
76320,VAVRINCOVÁ,63
76321,VAVRINEC,69
76322,VAVRIS,17
76323,VAVRISOVÁ,14
76324,VAVRÍK,42
76325,VAVRÍKOVÁ,38
76326,VAVRLA,81
76327,VAVRLOVÁ,70
76328,VAVRO,111
76329,VAVROCH,138
76330,VAVROCHOVÁ,151
76331,VAVROŇ,29
76332,VAVROŇOVÁ,40
76333,VAVROŠ,170
76334,VAVROŠOVÁ,164
76335,VAVROUCH,48
76336,VAVROUCHOVÁ,52
76337,VAVROUS,19
76338,VAVROUSOVÁ,19
76339,VAVROUŠ,40
76340,VAVROUŠEK,248
76341,VAVROUŠKOVÁ,259
76342,VAVROUŠOVÁ,47
76343,VAVROVÁ,116
